date_id,window_start,r2,epoch,mode
1341,1322,0.016660291861614884,5,offline
1342,1323,0.01650396290138023,5,offline
1343,1324,0.017195912545465375,5,offline
1344,1325,0.017227649688494773,5,offline
1345,1326,0.018158807082326645,5,offline
1346,1327,0.017613670158559858,5,offline
1347,1328,0.017481136204556158,5,offline
1348,1329,0.017288933014913854,5,offline
1349,1330,0.017056502592306844,5,offline
1350,1331,0.015531564769516115,5,offline
1351,1332,0.013808108200720537,5,offline
1352,1333,0.013570256498506073,5,offline
1353,1334,0.012856381018910512,5,offline
1354,1335,0.01347108307614786,5,offline
1355,1336,0.014182199502555615,5,offline
1356,1337,0.017283243136600346,5,offline
1357,1338,0.017679137142181056,5,offline
1358,1339,0.018255338920645015,5,offline
1359,1340,0.018842924418469797,5,offline
1360,1341,0.01920332995060292,5,offline
1361,1342,0.01927785201037957,5,offline
1362,1343,0.01973602381491224,5,offline
1363,1344,0.01956469312175535,5,offline
1364,1345,0.01938413469905831,5,offline
1365,1346,0.01872633229980525,5,offline
1366,1347,0.020241249081999757,5,offline
1367,1348,0.020277541656343656,5,offline
1368,1349,0.020908001076609728,5,offline
1369,1350,0.020512036696610614,5,offline
1370,1351,0.02011503973595441,5,offline
1371,1352,0.01964194852390566,5,offline
1372,1353,0.019759470244986255,5,offline
1373,1354,0.022890929422324513,5,offline
1374,1355,0.02250242105799649,5,offline
1375,1356,0.02309881860575369,5,offline
1376,1357,0.01971905930198503,5,offline
1377,1358,0.0197624401291836,5,offline
1378,1359,0.019708505563297174,5,offline
1379,1360,0.021236980925317783,5,offline
1079,1060,0.02539326967845723,5,online
1080,1061,0.025632575751893927,5,online
1081,1062,0.020621801105127346,5,online
1082,1063,0.021830843591771898,5,online
1083,1064,0.0221986504499877,5,online
1084,1065,0.023550154143489932,5,online
1085,1066,0.024639052688731233,5,online
1086,1067,0.025547259905409292,5,online
1087,1068,0.02555110531443705,5,online
1088,1069,0.026243925336267515,5,online
1089,1070,0.026461411645451682,5,online
1090,1071,0.026853033567576734,5,online
1091,1072,0.027551564428316744,5,online
1092,1073,0.027548942624537776,5,online
1093,1074,0.027102363858085954,5,online
1094,1075,0.02655930458783906,5,online
1095,1076,0.02636061720350691,5,online
