date_id,window_start,r2,mode
1434,1415,0.0174137693291484,online_1e-4
1435,1416,0.02250533091119522,online_1e-4
1436,1417,0.022239792547798065,online_1e-4
1437,1418,0.023650085826441236,online_1e-4
1438,1419,0.022662119392092506,online_1e-4
1439,1420,0.023632864789792984,online_1e-4
1440,1421,0.0236297783403413,online_1e-4
1441,1422,0.023299063633589134,online_1e-4
1442,1423,0.0242404565109009,online_1e-4
1443,1424,0.024313031635894267,online_1e-4
1444,1425,0.02482117290814989,online_1e-4
1445,1426,0.026221896001088152,online_1e-4
1446,1427,0.026662258028576358,online_1e-4
1447,1428,0.026608350071551934,online_1e-4
1448,1429,0.029610445773677663,online_1e-4
1449,1430,0.030379728720301147,online_1e-4
1450,1431,0.030487650343841155,online_1e-4
1451,1432,0.030574824366051523,online_1e-4
1452,1433,0.03143481872507281,online_1e-4
1453,1434,0.029660453335587644,online_1e-4
1454,1435,0.03023265456702584,online_1e-4
1455,1436,0.026001900807072875,online_1e-4
1456,1437,0.026220910261989805,online_1e-4
1457,1438,0.02595257373979243,online_1e-4
1458,1439,0.026104729299339713,online_1e-4
1459,1440,0.024304971028173528,online_1e-4
1460,1441,0.024224265505822684,online_1e-4
1461,1442,0.024293476455091723,online_1e-4
1462,1443,0.024825820952752542,online_1e-4
1463,1444,0.02542812928875471,online_1e-4
1464,1445,0.02455053081628411,online_1e-4
1465,1446,0.022845187056213745,online_1e-4
1466,1447,0.022436801816459684,online_1e-4
1467,1448,0.02266029155291116,online_1e-4
1468,1449,0.01929802454381979,online_1e-4
1469,1450,0.02185097058007246,online_1e-4
1470,1451,0.022853013698011737,online_1e-4
1471,1452,0.025501539402824958,online_1e-4
1472,1453,0.025192013169112015,online_1e-4
1473,1454,0.02493698866017957,online_1e-4
1474,1455,0.025105971160946816,online_1e-4
1475,1456,0.025640124209122317,online_1e-4
1476,1457,0.02591509203589526,online_1e-4
1477,1458,0.024678205055085334,online_1e-4
1478,1459,0.02374145639024683,online_1e-4
1479,1460,0.02489543950990125,online_1e-4
1480,1461,0.0268873705648337,online_1e-4
1481,1462,0.027891314456891303,online_1e-4
1482,1463,0.028208976383837903,online_1e-4
1483,1464,0.02793328360666525,online_1e-4
1484,1465,0.02886518444397379,online_1e-4
1485,1466,0.03405843628586813,online_1e-4
1486,1467,0.03465764456933795,online_1e-4
1487,1468,0.05500244189926928,online_1e-4
1488,1469,0.0644497485790293,online_1e-4
